新闻id,内容,时间,gold_risk_score,rule_risk_score,score_diff,gold_risk_label,rule_risk_label,label_match,gold_risk_types,rule_risk_types,gold_primary_risk_type,rule_primary_risk_type,primary_type_match,gold_reason,gold_confidence,gold_summary,标题,score_hack,score_fraud,score_regulatory,score_outage,score_stablecoin,score_liquidation,score_whale,score_volatility,score_team,score_solvency,score_infra,score_macro
536,"佛罗里达州与马萨诸塞州追回加密诈骗资金 据 ChainCatcher 报道，佛罗里达州与马萨诸塞州在一起由“恋爱诈骗”演变而来的加密投资诈骗案件中追回约 540 万美元加密资产。其中，约 70 万美元已返还佛罗里达州受害者，130 万美元返还马萨诸塞州受害者，其余资金将用于继续打击加密诈骗。

佛罗里达州检方称，该案受害者分布于州内 6 个县，单名马里恩县受害者损失超 45 万美元。佛罗里达州网络欺诈执法部门表示，2026 年第一季度已追回 330 万美元，其成立 2.5 年来累计追回 720 万美元，另有 1260 万美元冻结加密资产仍在诉讼处理中。",2026-04-16 08:44:53,25.0,88.0,63.0,low,high,False,"[""诈骗 / 跑路 / Rug Pull 风险"", ""监管与法律风险""]",诈骗 / 跑路 / Rug Pull 风险|监管与法律风险,诈骗 / 跑路 / Rug Pull 风险,诈骗 / 跑路 / Rug Pull 风险,True,新闻涉及加密诈骗案件，但重点在于追回资金和执法行动，风险已部分缓解。,0.8,佛罗里达州与马萨诸塞州追回约540万美元加密诈骗资金，部分已返还受害者。,,0.0,0.88,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,欧洲央行：代币化资产市场潜力与挑战并存 欧洲央行（ECB）发布了一份关于代币化资本市场的公告，指出截至2026年2月，代币化资产的全球市场价值预计达到450亿美元。据 NS3 报道，公告称代币化债券可以提高发行效率，但二级市场流动性不足仍限制其规模。欧洲央行还表示，根据MiCAR的代币化货币市场基金和欧元稳定币可能会创造新的流动性和传染渠道。,2026-04-14 01:59:46,25.0,88.0,63.0,low,high,False,"[""监管与法律风险""]",偿付能力 / 储备 / 流动性风险,监管与法律风险,偿付能力 / 储备 / 流动性风险,False,新闻提到代币化资产市场存在流动性不足和潜在传染渠道等挑战，但整体为中性分析，风险较低。,0.8,欧洲央行分析代币化资产市场潜力与挑战，包括流动性不足和传染风险。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0
981,"Strategy公司继续增持BTC，持有量达766,970枚 据 Cointelegraph 报道，Bitcoin（BTC）财务公司Strategy的联合创始人Michael Saylor表示，公司正在增持BTC。尽管BTC价格跌至两年低点，Strategy仍在积累BTC。

Strategy最近一次购买BTC是在4月6日，当时购买了4,871枚，总持有量达到766,970枚。根据公司数据，Strategy的BTC持有成本为每枚75,644美元。

尽管未实现损失近145亿美元，Strategy的BTC持有量仍为全球最大。分析师预测可能出现BTC供应紧缩，因Strategy的购买速度超过矿工生产速度。

MARA Holdings在3月出售了15,133枚BTC，以增强财务灵活性并扩展至数字能源和AI/HPC基础设施。",2026-04-13 01:13:41,15.0,78.0,63.0,low,high,False,[],偿付能力 / 储备 / 流动性风险,无明显风险,偿付能力 / 储备 / 流动性风险,False,新闻主要报道公司增持BTC和持有量，属于中性动态，未提及负面风险事件。,0.95,"Strategy公司增持BTC至766,970枚，持有成本75,644美元，分析师预测供应紧缩。",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0
381,以太坊基金会揭示朝鲜IT工人参与加密项目 以太坊基金会表示，ETH Rangers计划识别出约100名朝鲜IT工人参与了约53个加密项目。据NS3报道，该计划运行了大约六个月，发现了数百个安全漏洞。Chainalysis估计，去年朝鲜黑客窃取了约20亿美元的加密货币。,2026-04-17 06:30:32,35.0,95.0,60.0,low,high,False,"[""监管与法律风险"", ""诈骗 / 跑路 / Rug Pull 风险""]",链上漏洞 / 攻击风险,监管与法律风险,链上漏洞 / 攻击风险,False,新闻揭示朝鲜IT工人参与加密项目，涉及安全漏洞和黑客盗窃，可能引发监管关注和项目信任风险。,0.8,以太坊基金会发现朝鲜IT工人参与加密项目，涉及安全漏洞和黑客盗窃。,,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,"东京都发布稳定币补助金计划，推动日元数字经济圈构建 据 Foresight News 报道，东京都产业劳动局官网消息，东京都于 4 月 15 日发布「稳定币社会化实现促进事业补助金交付要领」。该计划旨在通过普及日元稳定币构建数字经济圈并提高日元地位。

补助金支持在东京都内利用日本境内发行的日元稳定币进行结算、汇款等用例创出的事业，单项补助金额上限为 4000 万日元，补助比例最高为相关经费的 2/3。补助范围包括外部平台利用费、专家法律及审计咨询费、以及系统开发费。申请机构需在东京都内设有登记的总部或分部，且相关项目的验证或实施需在交付决定所属的会计年度结束前完成。",2026-04-17 16:13:36,5.0,65.0,60.0,low,medium,False,[],链上漏洞 / 攻击风险,无明显风险,链上漏洞 / 攻击风险,False,新闻内容为东京都发布稳定币补助金计划，旨在推动日元数字经济圈构建，属于中性或正向政策动态，无明显负面风险信号。,0.95,东京都发布稳定币补助金计划，支持日元稳定币用例以构建数字经济圈。,,0.65,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,"Richard Teng香港Web3嘉年华对谈要点回顾：现行金融基础设施陈旧，稳定币正重构跨境支付 在2026香港Web3嘉年华""跨境支付与资产数字化的现在与未来""圆桌论坛上，币安联合首席执行官Richard Teng围绕稳定币崛起、TradFi与加密世界的融合、全球监管格局演变以及AI与区块链的交汇等议题分享了系统性见解。他表示，现行金融基础设施以今天的标准衡量已非常陈旧，而一场由稳定币和代币化资产驱动的底层重构正在加速展开。现行金融基础设施陈旧，稳定币成结构性替代方案Richard在开场发言中对现行跨境金融体系的低效提出了直接批评。他指出，依托SWIFT网络和代理行体系运作的传统银行转账，收款方往往需要等待2至3天，且金融机构从中获取了较高的价值提成。他援引世界银行数据指出，跨境汇款费率平均达6.5%，而小额汇款费率甚至可以高达11%。相比之下，稳定币转账""几乎是瞬时完成，成本仅为传统渠道的一小部分""，且所节省的费用直接留存于用户端，而非被金融机构提取。自去年美国《GENIUS法案》颁布以来，稳定币交易规模从去年初至今增长超过70%；稳定币交易量已超越Visa全球交易量；稳定币总市值同比增长逾50%。""这种势头非常强劲。""两大核心瓶颈：监管清晰度与用户体验Richard表示，尽管增长轨迹强劲，当前行业仍面临两大结构性痛点。其一是监管清晰度。 他认为美国《GENIUS法案》的通过正在产生全球性的示范效应——""一旦美国开始行动，其他司法管辖区就必须正视，不能在竞争格局和价值链中落后太多。""他对香港上周发放稳定币牌照表示祝贺，并预期更多司法管辖区将跟进。其二是用户界面鸿沟。 R全球约有6亿人对加密资产有某种形式的接触，但仅有3000万至4000万用户真正活跃于链上。他对比指出，Web2优秀产品的用户流失率仅为5%至10%，而Web3的首次用户流失率高达65%。""多数非加密原生或数字原生用户不想被'该用哪条链转账'这类问题困扰，他们需要的是链无关的体验。""他同时以企业财资管理为例阐释稳定币的效率优势：过去企业跨境调动资金需预留大量头寸以应对2至3天的结算不确定性，而稳定币和摩根大通正在试验的代币化存款能提供即时确定性，资本周转效率发生代际变化。TradFi与Crypto：竞合并存，双向渗透加速在回应传统金融与加密行业关系时，Richard表示这是一个""既竞争又合作""的格局，而合作对于大规模采用至关重要。传统金融机构正加速进入Web3。 Richard透露，大量传统金融机构正在收购Web3公司以获取专业能力。银行正在试验代币化存款，面对稳定币的崛起也在思考如何入局。他指出了银行将资产上链的两层动机：一是解决流动性风险——传统金融机构每天仅运营固定时段，夜间和周末资产无法交易，若期间爆发战争等重大事件，用户无法对冲风险；二是消除后台冗余——对账、清算、结算等中后台职能可通过AI与区块链的结合被大幅替代，实现更高效、更不可篡改的运营。他提到，纳斯达克和纽交所均已宣布将把股票上链交易，初期为23/5（每天23小时、每周5天）模式，尚未达到加密市场的24/7水平，但这是正在浮现的趋势方向。Web3也在反向进入Web2领地。 Richard以币安自身为例：今年1月启动贵金属交易后，短短三个月贵金属交易量已超过全球多家传统大宗商品交易所；几周前推出石油化工品交易，此外还在布局股票代币、Pre-IPO等产品。""我们正在打造一个拥有超过3亿用户的金融超级应用，目标是成为多司法管辖区、多资产类别的交易所。""他同时提到币安与贝莱德、富兰克林邓普顿等传统资管机构在代币抵押等场景开展合作。赞赏香港监管框架，全球立法呈正向共振谈及香港的监管环境，Richard对香港政府、政策制定者和监管机构支持Web3的工作表示""持续赞赏""，并提到自己与香港监管层保持深度对话。他指出，香港虚拟资产相关监管条例的通过不仅为Web3参与者提供了明确的操作路径，也为传统金融机构的参与空间和用户权利保障提供了清晰界定。""对我们来说，任何形式的监管清晰度都是积极的。""他同时对美国即将推进的《Clarity Act》抱有期待，认为全球监管立法正在形成正向共振。展望未来2至3年：稳定币将成为AI的""原生货币""在对未来2至3年的展望中，Richard提出，在Agentic AI时代，构建于区块链与加密之上的货币将成为AI的""原生货币""。他援引万事达卡已推出的AI代理支付（authentic payment）作为例证，指出支付生态系统将围绕区块链与AI深度演化，稳定币将在其中扮演AI原生货币的角色，而将AI代理大规模进入实际应用场景。Richard最后提到，尽管稳定币和资产代币化已展现出强劲增长轨迹，但""仍处于非常早期的阶段""，未来的增长曲线预计将更为陡峭。",2026-04-20 17:59:58,10.0,68.0,58.0,low,medium,False,[],交易所与系统运维风险,无明显风险,交易所与系统运维风险,False,新闻内容主要讨论稳定币发展、监管进展和行业趋势，整体为中性或正向观点，未提及具体负面风险事件。,0.95,币安CEO在香港Web3嘉年华分享稳定币崛起、监管演变和AI融合等见解，强调行业增长和合作。,,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499
199,专家：Bitcoin 取代黄金成为避险资产 Bitwise 首席投资官 Matt Hougan 表示，Bitcoin 正在取代黄金成为避险资产。据 NS3 报道，Hougan 指出，Bitcoin 的总可寻址市场现已超过 34 万亿美元。自伊朗冲突开始以来，BTC 上涨了 12%，而黄金下跌了 10%。,2026-04-18 18:02:50,0.0,56.0,56.0,low,medium,False,[],宏观 / 政策冲击风险,无明显风险,宏观 / 政策冲击风险,False,新闻内容为专家对比特币作为避险资产的正面观点，未提及任何负面风险信号。,0.95,专家称比特币正取代黄金成为避险资产，并引用价格数据支持。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5593
176,"BPI：伊朗2022年以来转移逾30亿美元加密资产，美财政部仅冻结6亿美元 据Cointelegraph报道，比特币政策研究所（BPI）研究主管Sam Lyman表示，伊朗已将比特币列为霍尔木兹海峡石油船只通行费的支付方式之一，但目前尚无链上BTC支付记录。伊朗同时接受人民币、美元挂钩稳定币及BTC缴费，USDT仍占其加密交易的""大多数""。Lyman指出，伊朗自2022年以来已转移约30亿美元加密资产，美国财政部仅成功冻结约6亿美元。BPI据此呼吁美国立法者将比特币视为战略资产，而非采取敌对监管立场。",2026-04-19 03:23:20,25.0,80.0,55.0,low,high,False,"[""监管与法律风险""]",监管与法律风险|大额转账 / 巨鲸行为风险|宏观 / 政策冲击风险,监管与法律风险,监管与法律风险,True,新闻涉及伊朗利用加密货币规避制裁，可能引发美国监管关注和执法行动，但未直接导致市场冲击。,0.8,伊朗使用加密货币转移资产，美国冻结部分资金，呼吁监管调整。,,0.0,0.0,0.8,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.5
704,地缘政治 | 白宫经济顾问委员会：禁止稳定币收益对银行贷款影响有限 白宫经济顾问委员会表示，禁止稳定币收益将仅使银行贷款增加21亿美元。据 NS3 报道，银行、联邦储备和学术研究预测的贷款压力要大得多。这个差距已成为参议院关于CLARITY法案保护措施谈判中的主要争议点，目前尚未安排参议院银行委员会的标记会议。,2026-04-15 11:09:15,25.0,80.0,55.0,low,high,False,"[""监管与法律风险""]",监管与法律风险,监管与法律风险,监管与法律风险,True,新闻涉及稳定币监管争议，可能影响市场预期，但未直接导致负面事件。,0.7,白宫经济顾问委员会称禁止稳定币收益对银行贷款影响有限，引发监管争议。,,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
873,Solana 联合创始人：稳定币冻结应仅限于美国法院命令 Solana 联合创始人Anatoly Yakovenko表示，美元挂钩的稳定币应仅在美国法院命令下才能冻结。据NS3报道，此言论是在批评Circle对USDC相关黑客攻击和盗窃事件处理不当且过于武断的背景下发表的。,2026-04-13 23:33:44,25.0,80.0,55.0,low,high,False,"[""监管与法律风险""]",监管与法律风险,监管与法律风险,监管与法律风险,True,新闻涉及稳定币冻结的监管讨论，可能引发市场对中心化控制的担忧，但未直接构成严重负面事件。,0.8,Solana联合创始人呼吁稳定币冻结应限于美国法院命令，批评Circle处理不当。,,0.25,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Sharplink Gaming CEO 称以太坊价格回调提供长期入场机会 Sharplink Gaming CEO Joseph Chalom 表示，以太坊当前的价格回调为长期投资提供了有利的入场机会。据 NS3 报道，Chalom 指出，Sharplink 的数字资产财务模式随着 ETH 的增长而上升，并可在市场低迷时利用质押收入。,2026-04-20 16:45:01,10.0,65.0,55.0,low,medium,False,[],链上漏洞 / 攻击风险|异常行情波动风险,无明显风险,链上漏洞 / 攻击风险,False,新闻内容为CEO对以太坊价格回调的正面评论，强调长期投资机会，无明显负面风险信号。,0.95,Sharplink Gaming CEO称以太坊价格回调提供长期入场机会。,,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0
307,"索尼区块链业务迈向事业化阶段，探索链上 IP 基础设施 索尼以太坊二层网络 Soneium 链上事业负责人波多野和人表示，索尼区块链业务正从实验阶段迈向事业化阶段。据 Foresight News 报道，原「先进基础设施事业探索部门」已更名为「链上事业战略部门」，将区块链重新定位为公司战略核心。索尼今年将重点探索 IP 领域的链上化，利用 Soneium 为音乐、动画、游戏、电影及体育等核心资产构建链上 IP 基础设施。

此外，索尼正筹备设立 GP/LP 型投资基金，通过引入外部资金加速对 Soneium 上的应用及娱乐领域进行投资。目前，其孵化计划 SPARK 已收到超过 2000 份 DApp 申请，其中 23 个项目已获投资。索尼生态还包含加密货币交易所 S.BLOX，旨在连接法币与数字资产。",2026-04-17 17:53:43,10.0,65.0,55.0,low,medium,False,[],链上漏洞 / 攻击风险,无明显风险,链上漏洞 / 攻击风险,False,新闻内容主要描述索尼区块链业务从实验转向事业化，涉及战略调整、IP基础设施建设和投资计划，整体为中性或正向动态，无明显负面风险信号。,0.95,索尼区块链业务迈向事业化，探索链上IP基础设施和投资基金。,,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,Benjamin Cowen谈加密市场下一阶段：为何流动性、市场周期与真实效用比炒作更重要 在币安广场推出的旗舰节目Inside the Blockchain 100第1期The Mathematics of Crypto（加密的数学）中，宏观分析师、Into The Cryptoverse创始人Benjamin Cowen对加密市场给出了一个冷静、以数据为核心的判断。结合自己在数学、物理学和核工程方面的学术背景，Cowen认为，比特币整体上仍然在遵循其历史周期规律——即便这一轮周期与过往相比显得有所不同。他的核心观点是：四年周期并没有失效。事实上，Cowen表示，比特币“在它一贯见顶的时候见顶了”，并指出，历史上的重要顶部都出现在“2013年第四季度、2017年第四季度、2021年第四季度，以及现在的2025年第四季度”。在他看来，发生变化的并不是时间点，而是市场心理。与此前由散户狂热推动的周期顶部不同，这一次“是在冷漠中见顶，而不是在狂热中见顶”。这一区别之所以重要，是因为在Cowen看来，它有助于解释为什么这一次市场没有出现通常那种在比特币见顶后，资金轮动至更高风险山寨币的行情。在此前几个周期中，强劲的散户参与往往会在比特币见顶后推动一轮“山寨季”。但这一次，社交热度和散户动能都更弱，因此这种轮动始终没有真正形成。他将当前的环境与2019年进行了比较——那同样是一个比特币在冷漠中见顶、并未触发山寨币广泛投机性上涨的时期。流动性，而不是炒作，在驱动市场对Cowen来说，真正更大的驱动力是宏观经济，而不是加密行业内部的叙事。他将当前市场结构与流动性偏紧以及商业周期后段的宏观背景联系起来，并认为，在这样的条件下，“风险是在沿着曲线向下滚动，而不是向上滚动”。从实际意义上说，这意味着资本正流向加密市场内部相对更安全的资产，因此比特币的表现好于大多数山寨币市场。他还指出，当前周期与2019年在美联储政策层面存在相似之处。他表示，这两个时期中，比特币都大约在量化紧缩结束前两个月见顶。问题不在于流动性完全缺失，而在于其改善速度还不足以迅速扭转整体下行趋势。因此，他将比特币当前所处阶段视为一个更缓慢、更磨人的熊市过程，而不是泡沫式冲顶之后的突然崩盘。即便如此，Cowen仍认为，当前这轮回撤整体上依然与历史上的周期中段模式大体一致。他表示，比特币目前“与此前中期年份的走势相当接近”，并再次强调，熊市中往往会出现具有迷惑性的反弹。用他自己的话说，“在熊市里，我们花在上涨上的时间，往往比花在下跌上的时间更多”，而这会让过度看多和过度看空的投资者都容易陷入误判。放大视角：市场远不止每日噪音在谈及自己的市场分析方法时，Cowen明确反对那种痴迷于短期预测的文化。他说：“短期价格走势类似于随机游走”，并补充道：“你无法指望去预测它。”相较之下，他更倾向于关注更大级别的周期和动量，而他认为这是少数真正具备价值的技术分析形式之一。他给出的建议是“放大视角”，减少对情绪化叙事的依赖，把更多注意力放在长期结构上。这种怀疑态度同样延伸到了加密市场中的各类叙事。Cowen一再强调：“叙事是跟着价格走的”，而不是反过来。ETF上线、宏观新闻标题、油价冲击以及机构采用等故事，在当下或许会主导市场讨论，但他认为，市场通常在这些主题成为主流解释之前，就已经提前将其计价进去了。事后回看时，人们总是可以为一段已经发生的走势找到种种理由。加密行业需要的是效用，而不只是投机这场访谈中最尖锐的一部分，出现在Cowen对加密行业现状的讨论中。他警告称，本轮周期中过多资本流向了投机性板块，尤其是meme coin，而不是那些具备长期效用的产品。“加密行业的未来不是meme coin，也不应该是meme coin，”他说。更进一步地，他认为，整个行业过于关注“如何把更多资金带进市场”，而没有足够关注“如何让加密变得更好”。这一批评也引出了他对Web3相关的一个结论：加密要实现大规模采用，就必须具备真实的使用场景。对Cowen来说，主流用户目前并不像依赖互联网、智能手机，或者越来越依赖AI工具那样依赖加密产品。若想改变这一点，行业就必须打造出人们真正需要的产品，而不是“先创造一个产品，再为它编造一个需求”。AI与稳定币或许能定义下一阶段在他看来，那些有可能帮助弥合这一差距的领域中，AI 是最突出的一个。Cowen表示，在一个由 AI 驱动的经济中，加密可能会变得更具现实相关性：自主代理可以彼此交易、向人类支付任务报酬，并利用区块链轨道完成快速结算。他同时强调，稳定币已经是区块链效用的一个可信例证。在访谈最后，Cowen传递出一种谨慎但乐观的基调。尽管他预计，许多投机性叙事最终会失败，许多山寨币也会随着时间推移而失去位置，但他相信，熊市的清洗效应能够让这一资产类别变得更加健康。他留给投资者的长期原则很简单：“熊派听起来聪明，但牛派赚到钱。”,2026-04-16 17:48:54,10.0,65.0,55.0,low,medium,False,[],链上漏洞 / 攻击风险,无明显风险,链上漏洞 / 攻击风险,False,新闻内容为宏观分析师对市场周期的中性分析，强调长期视角和真实效用，未提及具体负面风险事件。,0.95,Benjamin Cowen分析加密市场周期，强调流动性、真实效用比炒作更重要，无直接风险信号。,,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
