新闻id,内容,时间,gold_risk_score,rule_risk_score,score_diff,gold_risk_label,rule_risk_label,label_match,gold_risk_types,rule_risk_types,gold_primary_risk_type,rule_primary_risk_type,primary_type_match,gold_reason,gold_confidence,gold_summary,标题,score_hack,score_fraud,score_regulatory,score_outage,score_stablecoin,score_liquidation,score_whale,score_volatility,score_team,score_solvency,score_infra,score_macro
176,"BPI：伊朗2022年以来转移逾30亿美元加密资产，美财政部仅冻结6亿美元 据Cointelegraph报道，比特币政策研究所（BPI）研究主管Sam Lyman表示，伊朗已将比特币列为霍尔木兹海峡石油船只通行费的支付方式之一，但目前尚无链上BTC支付记录。伊朗同时接受人民币、美元挂钩稳定币及BTC缴费，USDT仍占其加密交易的""大多数""。Lyman指出，伊朗自2022年以来已转移约30亿美元加密资产，美国财政部仅成功冻结约6亿美元。BPI据此呼吁美国立法者将比特币视为战略资产，而非采取敌对监管立场。",2026-04-19 03:23:20,25.0,80.0,55.0,low,high,False,"[""监管与法律风险""]",监管与法律风险|大额转账 / 巨鲸行为风险,监管与法律风险,监管与法律风险,True,新闻涉及伊朗利用加密货币规避制裁，可能引发美国监管关注和执法行动，但未直接导致市场冲击。,0.8,伊朗使用加密货币转移资产，美国冻结部分资金，呼吁监管调整。,,0.0,0.0,0.8,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
873,Solana 联合创始人：稳定币冻结应仅限于美国法院命令 Solana 联合创始人Anatoly Yakovenko表示，美元挂钩的稳定币应仅在美国法院命令下才能冻结。据NS3报道，此言论是在批评Circle对USDC相关黑客攻击和盗窃事件处理不当且过于武断的背景下发表的。,2026-04-13 23:33:44,25.0,80.0,55.0,low,high,False,"[""监管与法律风险""]",链上漏洞 / 攻击风险|监管与法律风险,监管与法律风险,监管与法律风险,True,新闻涉及稳定币冻结的监管讨论，可能引发市场对中心化控制的担忧，但未直接构成严重负面事件。,0.8,Solana联合创始人呼吁稳定币冻结应限于美国法院命令，批评Circle处理不当。,,0.7,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,全球网络犯罪损失额创新高，投资诈骗和加密货币犯罪猖獗 全球网络犯罪损失额突破 208 亿美元历史新高。据 PANews 报道，其中投资诈骗和加密货币相关犯罪最为猖獗。,2026-04-16 15:04:01,35.0,88.0,53.0,low,high,False,"[""诈骗 / 跑路 / Rug Pull 风险""]",诈骗 / 跑路 / Rug Pull 风险,诈骗 / 跑路 / Rug Pull 风险,诈骗 / 跑路 / Rug Pull 风险,True,新闻指出全球网络犯罪损失额创新高，投资诈骗和加密货币犯罪猖獗，这暗示加密货币领域存在诈骗风险，但未涉及具体事件或直接冲击。,0.7,全球网络犯罪损失额创新高，投资诈骗和加密货币犯罪猖獗。,,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,资产代币化平台 BRIX 推迟上线，因 DeFi 安全事件 Foresight News 消息，资产代币化平台 BRIX 将推迟至 4 月 23 日上线。据 Foresight News 报道，官方表示，由于 DeFi 领域近期发生安全事件，不希望在生态系统处于不安状态下发布。BRIX 将与所有集成合作伙伴核对并检查设置。此前消息，Brix 曾于 4 月 15 日完成 550 万美元融资，Yapi Kredi 的风险投资部门 FRWRD 等参投。,2026-04-20 12:53:35,35.0,87.0,52.0,low,high,False,"[""链上漏洞 / 攻击风险"", ""项目治理 / 团队异常风险""]",链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,True,新闻提及DeFi安全事件导致项目推迟上线，表明存在潜在安全风险，但未直接涉及具体攻击或损失。,0.8,资产代币化平台BRIX因DeFi安全事件推迟上线至4月23日。,,0.8701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,"巴拉圭警方逮捕涉嫌加密货币洗钱团伙 巴拉圭警察逮捕 10 名年龄在 18 至 20 岁之间的嫌疑人，其涉嫌从数百个银行账户和电子钱包中窃取 120 万美元。据Odaily星球日报报道，警方没收了价值 40 万美元的加密货币，该团伙涉嫌利用这些资产洗钱。

该团伙通过招募 400 名钱骡提供个人信息和银行账户，在清空受害者账户后将资金兑换为加密货币。嫌疑人曾以市场价两倍或三倍的价格购买加密货币以加快交易速度，此举引发投资者怀疑并向警方举报。调查显示该团伙头目为一名 18 岁男性，目前法院已签发多项逮捕令。",2026-04-16 22:24:03,35.0,85.0,50.0,low,high,False,"[""监管与法律风险""]",链上漏洞 / 攻击风险|监管与法律风险,监管与法律风险,链上漏洞 / 攻击风险,False,新闻涉及警方逮捕涉嫌洗钱的加密货币团伙，可能引发监管关注和执法行动，但事件规模较小且已受控，风险有限。,0.9,巴拉圭警方逮捕涉嫌加密货币洗钱团伙，没收40万美元加密货币。,,0.853,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,AI趋势 | 加州大学研究发现第三方LLM路由器存在恶意行为 加州大学的研究人员发现，26个第三方LLM路由器存在恶意行为，可能会在AI代理流量中注入代码或窃取凭证。据NS3报道，研究人员指出，其中一个路由器从一个诱饵钱包中抽走了Ether，但报告的损失低于50美元。研究论文警告称，开发者在使用AI编码代理进行智能合约或钱包开发时，若请求通过未筛选的路由器，可能会暴露私钥或种子短语。,2026-04-13 11:10:15,35.0,85.0,50.0,low,high,False,"[""链上漏洞 / 攻击风险""]",链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,链上漏洞 / 攻击风险,True,新闻揭示了第三方LLM路由器存在恶意行为，可能窃取凭证或注入代码，对智能合约和钱包开发构成潜在安全威胁，但当前报告损失较小。,0.85,加州大学研究发现第三方LLM路由器有恶意行为，可能威胁AI代理在加密货币开发中的安全。,,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,"多军头子在回调后重新开仓价值 1 亿美元的 ETH 多单 链上分析师余烬Ember 在 X（原Twitter）表示，4 天前在高位止盈清仓价值 3.98 亿美元多单盈利 6847 万美元的多军头子，今天在回调后重新进场开多。目前通过 2 个钱包已经开了 4.4 万枚 ETH 多单，仓位价值 1 亿美元。开多成本价在 2,289 美元。",2026-04-20 09:06:38,25.0,75.0,50.0,low,high,False,"[""大额转账 / 巨鲸行为风险""]",大额转账 / 巨鲸行为风险|异常行情波动风险,大额转账 / 巨鲸行为风险,大额转账 / 巨鲸行为风险,True,新闻描述巨鲸在回调后重新开仓1亿美元ETH多单，涉及大额交易，可能对市场情绪和短期价格造成轻微扰动，但未明确负面事件。,0.8,巨鲸在回调后重新开仓1亿美元ETH多单，涉及大额交易。,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0
724,USDT 大额转移！350 亿美元流入 Aave Whale Alert 报告称，350 亿 USDT 从一个未知钱包转移至 Aave，交易价值约为 350 亿美元。据 NS3 报道，这一大额转移引发了市场的广泛关注和讨论。,2026-04-15 03:59:56,25.0,75.0,50.0,low,high,False,"[""大额转账 / 巨鲸行为风险""]",大额转账 / 巨鲸行为风险,大额转账 / 巨鲸行为风险,大额转账 / 巨鲸行为风险,True,新闻仅报告大额USDT转账至Aave，未提及抛售、异常异动或负面事件，风险较低但需关注潜在市场影响。,0.8,350亿美元USDT从未知钱包转移至Aave，引发市场关注。,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
744,"Hyperliquid 多军头子止盈2.27亿美元多单 链上分析师余烬Ember 在 X（原Twitter）表示，Hyperliquid 最大多军头子刚才平多 5.6 万枚 ETH。他今天已止盈价值 2.27 亿美元的多单，包括 1,050 BTC 和 6.2 万 ETH，实现盈利 2,121 万美元。现在他未平的多仓还有 5.8 万枚 ETH，浮盈 2,018 万美元。",2026-04-14 22:53:34,25.0,75.0,50.0,low,high,False,"[""大额转账 / 巨鲸行为风险""]",大额转账 / 巨鲸行为风险,大额转账 / 巨鲸行为风险,大额转账 / 巨鲸行为风险,True,新闻描述巨鲸平仓止盈，可能引发市场短期波动，但未涉及攻击、监管或系统性风险。,0.8,Hyperliquid 最大多军头子平仓价值2.27亿美元多单，实现盈利，剩余仓位浮盈。,,0.0,0.0,0.0,0.0,0.0,0.0,0.7469,0.0,0.0,0.0,0.0,0.0
220,专家语录 | Arthur Hayes：90%净资产投资于比特币 Arthur Hayes表示，他的净资产中超过90%投资于比特币。据NS3报道，Hayes目前最看好Zcash和Hyperliquid。,2026-04-18 12:42:24,0.0,50.0,50.0,low,medium,False,[],异常行情波动风险,无明显风险,异常行情波动风险,False,新闻仅报道个人投资偏好和观点，未涉及负面风险信号或市场冲击事件。,0.95,Arthur Hayes表示其90%净资产投资于比特币，并看好Zcash和Hyperliquid。,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
120,中国金融法草案公众咨询结束，数字货币监管仍有限 中国关于金融法草案的为期一个月的公众咨询于4月19日结束。据NS3报道，该草案对数字货币和加密资产的监管边界仍然有限。草案将扩大监管机构的权力，包括在调查期间访问记录、冻结或扣押涉嫌非法资金或证券。此外，草案还可能在调查期间阻止涉嫌违规者离境。,2026-04-19 21:11:36,35.0,80.0,45.0,low,high,False,"[""监管与法律风险""]",监管与法律风险,监管与法律风险,监管与法律风险,True,草案扩大监管权力，可能冻结资金或限制离境，对加密货币市场构成潜在监管不确定性。,0.8,中国金融法草案公众咨询结束，数字货币监管边界有限但监管权力扩大。,,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,美国国税局加强加密资产税务合规监管 美国国税局（IRS）正加大对加密资产税务合规的监管力度，随着 4 月 15 日申报截止日临近，相关执法行动持续加强。据Odaily星球日报报道，报告显示，约 61%的美国加密投资者尚不了解 2025 税年新的申报规则，约 52%的投资者担心因申报错误面临处罚。新规要求经纪商首次通过 1099-DA 表格向 IRS 报告数字资产交易收入，但成本基础仍需由投资者自行计算。业内人士表示，当前监管环境已趋严格，投资者需完整记录交易与钱包数据，并准确申报，以避免潜在法律风险。,2026-04-14 17:09:03,35.0,80.0,45.0,low,high,False,"[""监管与法律风险""]",监管与法律风险|异常行情波动风险,监管与法律风险,监管与法律风险,True,新闻涉及美国国税局加强税务合规监管，可能导致投资者面临处罚风险，但未提及直接市场冲击或系统性事件。,0.85,美国国税局加强加密资产税务监管，投资者面临申报错误处罚风险。,,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
805,"地缘政治 | 英国自由民主党要求FCA调查Farage与Stack BTC的关系 据 Cointelegraph 报道，英国自由民主党要求金融行为监管局（FCA）调查Nigel Farage与Bitcoin财务公司Stack BTC的关系。该公司披露购买了37枚Bitcoin，并发布了包含Farage的宣传材料。

自由民主党副领袖Daisy Cooper致信FCA，要求调查Farage是否违反市场规则，因为他在持有公司股份的情况下出现在Stack BTC的宣传视频中。她表示，FCA必须调查Farage的加密货币计划是否可能构成市场滥用和利益冲突。

Stack BTC周一表示，作为其财务策略的一部分，购买了37枚Bitcoin。Farage在相关视频中表示，没有持有Bitcoin的公司无法存在。

Farage最近加深了与Stack BTC的关系。今年3月，他通过媒体公司Thorn In The Side披露了对该公司的28.6万美元股权投资，占公司6.31%的股份。Stack BTC由前英国财政大臣Kwasi Kwarteng担任主席。

Cooper的信还提到，早期加密投资者Christopher Harborne向Reform UK捐赠了创纪录的900万英镑，Farage推动加密友好政策。她质疑Farage是否通过其政治平台推广加密货币以提升其价值。

上个月，Rycroft Review建议暂停对政党的加密货币捐赠，警告可能导致外国干预英国选举。英国政府已推进该提案，首相Keir Starmer表示将在更强的保障措施到位前暂时禁止加密捐赠。",2026-04-14 17:03:43,35.0,80.0,45.0,low,high,False,"[""监管与法律风险""]",监管与法律风险|宏观 / 政策冲击风险,监管与法律风险,监管与法律风险,True,新闻涉及英国政治人物被要求调查可能的市场滥用和利益冲突，但事件尚在调查阶段，未确认违规，风险较低。,0.8,英国自由民主党要求FCA调查Nigel Farage与Stack BTC的关系，涉及市场规则和利益冲突。,,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4782
123,易理华：熊市保住本金至关重要 易理华在X平台发文表示，熊市中保住本金非常重要。据Odaily星球日报报道，链上被盗事件频发，为追求收益而失去本金是常见投资错误。投资总有风险，无论是交易所存款还是理财挖矿。当前的首要原则是设定止盈和止损，并考虑最坏情况的应对策略。否则，牛市来临时可能会失去本金。投资需保持乐观，但风险控制要严谨。,2026-04-19 20:43:39,15.0,60.0,45.0,low,medium,False,[],链上漏洞 / 攻击风险,无明显风险,链上漏洞 / 攻击风险,False,新闻内容主要是投资建议和风险提醒，未涉及具体负面事件或风险信号。,0.9,易理华在X平台发文强调熊市保住本金的重要性，并给出投资建议。,,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,WLFI治理委员会决定销毁45.2亿枚代币 据市场消息，WLFI治理委员会投票决定销毁45.2亿枚代币。据Odaily星球日报报道，委员会还将623亿枚WLFI锁定2-5年。早期支持者保留全部分配份额，而内部人士将面临10%的销毁。,2026-04-15 20:28:04,10.0,55.0,45.0,low,medium,False,[],诈骗 / 跑路 / Rug Pull 风险,无明显风险,诈骗 / 跑路 / Rug Pull 风险,False,新闻描述代币销毁和锁定，属于项目治理操作，通常旨在减少供应或增强信心，无明显负面风险信号。,0.9,WLFI治理委员会投票决定销毁45.2亿枚代币并锁定部分代币。,,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,OpenClaw 项目回应批评，强调中立与开源 OpenClaw 维护者 Onur Solmaz 公开回应负面批评，表示该开源 AI 代理项目保持中立，不追求代币炒作，也不追逐商业利润。据 NS3 报道，Onur Solmaz 还否认了项目臃肿、不安全或被 OpenAI 收购的说法，并称团队快速修复漏洞，保持项目为无偿的开源工作。,2026-04-15 20:25:55,10.0,55.0,45.0,low,medium,False,[],交易所与系统运维风险,无明显风险,交易所与系统运维风险,False,新闻内容为项目方回应批评，强调中立和开源，未涉及负面风险事件或信号。,0.95,OpenClaw项目回应批评，强调中立开源，否认负面传闻。,,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
